全国地方公共団体コード,ID,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
131130,,東京都,渋谷区,みんなのみらいをつくる保育園初台子ども食堂,ミンナノミライヲツクルホイクエンハツダイコドモショクドウ,近隣の未就学児の親子を対象に、お弁当配布を実施。,,東京都渋谷区代-木4-37-15,,35.65067,139.70427,,,,,,,,,,,,,,,,月1回　17時30分～18時30分,17:30,18:30,,,,,,,,,,,,,,未就学児,,,,,
131130,,東京都,渋谷区,みんなのカフェ“大空”,ミンナノカフェオオゾラ,地域住民が主となり、多世代が集える子ども食堂を実施。,,東京都渋谷区幡ヶ谷2-50-2,,35.67997,139.67787,,,,,,,,,,,,,,,,第2水曜・第4水曜　15時～,15:00,,,,,,,,,,,,,,,笹塚小;中幡小,,,,,
131130,,東京都,渋谷区,いるかのテーブル,イルカノテーブル,子ども企画、大人企画、親子企画、ケアリーバー企画等様々なニーズに応えていく。,,東京都渋谷区幡ヶ谷3-66-4,,35.68217,139.67227,,,,,,,,,,,,,,,,月1回土曜日　16時～19時,16:00,19:00,,,,,,,,,,,,,,笹塚小;中幡小,,,,,
131130,,東京都,渋谷区,wakuwakuこどもひろば,ワクワクコドモヒロバ,子育て世代の両親が忙しい土日祝日に子ども食堂を行う。,,東京都渋谷区幡ヶ谷3-70,,35.68113,139.67191,,,,,,,,,,,,,,,,月1～2回　10時～,10:00,,,,,,,,,,,,,,,笹塚小;中幡小,,,,,
131130,,東京都,渋谷区,東京西ローターアクトクラブ,トウキョウニシローターアクトクラブ,東京西ローターアクトクラブ会員による社会貢献活動。国際色豊かな食事作り。,,東京都渋谷区幡ヶ谷2-50-2,,35.67997,139.67787,,,,,,,,,,,,,,,,不定期開催　13時～,13:00,,,,,,,,,,,,,,,笹塚小;中幡小;本町学園小,,,,,
131130,,東京都,渋谷区,ささはたっこ,ササハタッコ,施設内に体育室があり、食後に集団遊びを実施。,,東京都渋谷区笹塚1-50-16,,35.67445,139.67133,,,,,,,,,,,,,,,,第2金曜日　17時～19時,17:00,19:00,,,,,,,,,,,,,,笹塚小;中幡小;西原小,,,,,
131130,,東京都,渋谷区,やずぴょんち,ヤズピョンチ,鳥取県八頭町の食材を使った食事や大学生考案のワークショップを実施。,,東京都渋谷区幡ヶ谷2-50-2,,35.67997,139.67787,,,,,,,,,,,,,,,,第3日曜日　12時～15時30分,12:00,15:30,,,,,,,,,,,,,,笹塚小;中幡小,,,,,
131130,,東京都,渋谷区,ささはたカフェガーデン,ササハタカフェガーデン,笹幡包括支援センターのテラスで、子どもから高齢者等を交えて多世代交流をはかる。,,東京都渋谷区幡ヶ谷2-42-15,,35.67821,139.67424,,,,,,,,,,,,,,,,第4土曜日　12時～15時,12:00,15:00,,,,,,,,,,,,,,笹塚小;中幡小,,,,,
131130,,東京都,渋谷区,FUNNY CURRY,ファニーカリー,株式会社の子ども食堂。多世代交流を目的とし、ミニイベントやワークショップを行う。,,東京都渋谷区幡ヶ谷3-42-8,,35.68016,139.672,,,,,,,,,,,,,,,,月1回金曜日　16時～19時,16:00,19:00,,,,,,,,,,,,,,中幡小,,,,,
131130,,東京都,渋谷区,こども食堂ささはたさんち,コドモショクドウササハタサンチ,笹塚地区民生児童委員による温かい食事とコミュニティの場を提供する活動。,,東京都渋谷区笹塚1-20-4,,35.67277,139.66888,,,,,,,,,,,,,,,,月1回土曜日　17時～,17:00,,,,,,,,,,,,,,,笹塚小;中幡小,,,,,
131130,,東京都,渋谷区,「どなたでも食堂～お夕ご飯の日～」,ドナタデモショクドウオユウゴハンノヒ,就労継続支援B型事業所の職員や来所者も一緒になり、近隣の子どもたちや大人に食事提供や交流を図る。,,東京都渋谷区千駄ヶ谷5-12-9,,35.6836,139.70547,,,,,,,,,,,,,,,,第3金曜日　17時～,17:00,,,,,,,,,,,,,,,鳩森小;千駄谷小,,,,,
131130,,東京都,渋谷区,みんなの世界テーブル,ミンナノセカイテーブル,毎回、一つの世界をテーマに料理や文化を学ぶ。,,東京都渋谷区代々木2-35-1,,35.68442,139.69803,,,,,,,,,,,,,,,,月1回　11時30分～14時30分,11:30,14:30,,,,,,,,,,,,,,代々木山谷小;千駄谷小,,,,,
131130,,東京都,渋谷区,pure meat shop｜counter こども食堂,ピュアミートショップウカウンターコドモショクドウ,株式会社ベースファイブによる地域貢献活動。,,東京都渋谷区千駄ヶ谷2-10-6,,35.67601,139.70993,,,,,,,,,,,,,,,,第4土曜日　10時30分～,10:30,,,,,,,,,,,,,,,神宮前小,,,,,
131130,,東京都,渋谷区,Mama's Kitchen,ママズキッチン,動物性食品を使わず、アレルギーのある子どもでも参加可能。夏には毎年小学生を対象とした夏祭りを実施。,,東京都渋谷区神宮前4-22-11,,35.66872,139.70886,,,,,,,,,,,,,,,,月1回不定期　17時～19時,17:00,19:00,,,,,,,,,,,,,,神宮前小,,,,,
131130,,東京都,渋谷区,お花屋さんのこどもごはん,オハナヤサンノコドモゴハン,就労継続支援A型事業所。障がいのある職員も関わり、食事提供や、花の知識を活かした活動を実施。,,東京都渋谷区千駄ヶ谷3-54-15,,35.67483,139.70549,,,,,,,,,,,,,,,,第2金曜日　16時～,16:00,,,,,,,,,,,,,,,千駄谷小,,,,,
131130,,東京都,渋谷区,ななかい子ども食堂,ナナカイコドモショクドウ,食事の提供や人脈を活かし専門家による歌や読み聞かせなどの体験活動も実施。,,東京都渋谷区神宮前3-12-8,,35.66993,139.71132,,,,,,,,,,,,,,,,月1回土曜日　15時～16時,15:00,16:00,,,,,,,,,,,,,,神宮前小;千駄谷小,,,,,
131130,,東京都,渋谷区,フレンチシェフ信太竜馬のこども料理教室,フレンチシェフノブタリョウマノコドモリョウリキョウシツ,フレンチレストラン「ボネラン」シェフによる、食育活動。,,東京都渋谷区神宮前5-10-1GYRE 4F,,35.66738,139.70688,,,,,,,,,,,,,,,,月2回　9時～11時30分,9:00,11:30,,,,,,,,,,,,,,神宮前小,,,,,
131130,,東京都,渋谷区,ひといく子ども夢テーブル,ヒトイクコドモユメテーブル,栄養士による食事の提供や、大学生たちによる学習支援を実施。,,東京都渋谷区神宮前6-10-14,,35.66744,139.70496,,,,,,,,,,,,,,,,第2土曜日　13時～,13:00,,,,,,,,,,,,,,,神宮前小,,,,,
131130,,東京都,渋谷区,Yin Urasando子ども食堂,インウラサンドウコドモショクドウ,店舗内で、無添加の食材を使った食事を提供。,,東京都渋谷区神宮前4-15-2,,35.66857,139.71071,,,,,,,,,,,,,,,,月1回　17時～,17:00,,,,,,,,,,,,,,,神宮前小,,,,,
131156,,東京都,杉並区,井草・ゆうゆう見守り隊～ふれあい食堂,イグサ・ユウユウミマモリタイフレアイショクドウ,,,東京都杉並区井草2-15-15,ゆうゆう井草館,35.72683,139.61963,(03)3390-9672,,,,,,,,,,,,,5,水,,17:00,19:00,,,,150,150,300,300,,,,,,,,,,,,
131156,,東京都,杉並区,こども食堂ホルモン良ちゃん,コドモショクドウホルモンリョウチャン,,,東京都杉並区井草1-6-3,下井草ホルモン良ちゃん,35.72472,139.62364,(03)3301-1223,,,,,,,,,,,,,5,日,,12:00,14:00,,,,,,,500,こども無料,,,,,,,,,,,
131156,,東京都,杉並区,四宮ごはん,シノミヤゴハン,,,東京都杉並区上井草2-28-3,ゆうゆう四宮館,35.72281,139.60876,(03)3396-7632,,,,,,,,,,,,,,,,,,,,,300,,,500,,,,,,,,,,,,現在休止中
131156,,東京都,杉並区,OHANA食堂,オハナショクドウ,,,東京都杉並区井草2-15-15,ゆうゆう井草館,35.72683,139.61963,(03)5933-9229,,,,,,,,,,,,,5,火,,17:15,19:30,,,,,,,,無料または寄付,,,,,,,,,,,
131156,,東京都,杉並区,子ども食堂ほーぷ,コドモショクドウホープ,,,東京都杉並区上井草3-19-23,すぎのこ農園,35.72187,139.60371,,,,,,,,,,,,,,6,土,,11:00,13:00,,,,,,100,100,こども無料,,,,,,,,,,,
131156,,東京都,杉並区,むさしのパントリー,ムサシノパントリー,,,東京都杉並区下井草1-6-17,日本福音ルーテルむさしの教会,35.71495,139.63293,,,,,,,,,,,,,,5,木,,,,,,,,,,,こども・おとな無料,,,,,,,,,,,連絡先 yurumama.food@gmail.com
131156,,東京都,杉並区,西荻・寺子屋食堂,ニシオギ・テラコヤショクドウ,,,東京都杉並区西荻北4-4-4,コミュニティレストランかがやき亭,35.70673,139.59592,090-9006-3910,,,,,,,,,,,,,4,土,,16:30,18:00,,,,,,,200,こども無料,,,,,,,,,,,
131156,,東京都,杉並区,ばぁばら,バァバラ,,,(個別配送),,,,,,,,,,,,,,,,,3,火,,,,,,,,,,,無料,,,,,,,,,,,連絡先 BYK03200@nifty.ne.jp
131156,,東京都,杉並区,ワイワイ食堂コーナー中高生タイムスペシャル,ワイワイショクドウコーナーチュウコウセイタイムスペシャル,,,東京都杉並区善福寺1-18-9,子ども・子育てプラザ善福寺マルチルーム,35.71328,139.59775,,,,,,,,,,,,,,5,水,,18:00,19:30,,中高生,,,200,200,200,,,,,,,,,,,,
131156,,東京都,杉並区,kosatenパントリー,コウサテンパントリー,,,東京都杉並区善福寺3-2-14,善福寺ゴールデンハイツ1F,35.71739,139.59448,080-7278-7815,,,,,,,,,,,,,5,土,,12:00,18:00,,,,,,,,こども・おとな無料,,,,,,,,,,,
131156,,東京都,杉並区,みんなの食堂@kosaten,ミンナノショクドウコウサテン,,,東京都杉並区善福寺3-2-14,善福寺ゴールデンハイツ1F,35.71739,139.59448,080-7278-7815,,,,,,,,,,,,,3,水,,12:00,18:00,,,,,,,,こども・おとな無料,,,,,,,,,,,
131156,,東京都,杉並区,みんなの食堂ルンルン,ミンナノショクドウルンルン,,,東京都杉並区善福寺2-24-8,,35.7122,139.58755,(03)6336-7291,,,,,,,,,,,,,3,水,,17:30,19:00,,,,100,,,300,,,,,,,,,,,,
131156,,東京都,杉並区,西荻クリキンディのひとしずく,ニシオギクリキンディノヒトシズク,,,東京都杉並区西荻北3-14-5,かきぞえ食堂,35.70521,139.59787,,,,,,,,,,,,,,5,日,,12:00,13:30,,,,,,,,こども・おとな無料,,,,,,,,,,,無料弁当　連絡先はX(旧ツイッター)にて
131156,,東京都,杉並区,西荻クリキンディのひとしずく,ニシオギクリキンディノヒトシズク,,,東京都杉並区西荻北3-14-5,かきぞえ食堂,35.70521,139.59787,,,,,,,,,,,,,,4,水,,16:00,20:00,,,,,,,,,,,,,,,,,,,夕食付学習支援
131156,,東京都,杉並区,桃井・みんなde食堂(みんしょく),モモイ・ミンナデショクドウ(ミンショク),,,東京都杉並区桃井1-35-2,ゆうゆう桃井館,35.71402,139.6131,(03)3399-5025,,,,,,,,,,,,,5,火,,18:00,19:30,,,,,,,500,こども200円,,,,,,,,,,,
131156,,東京都,杉並区,にんじんキッズカフェ・荻窪ふれあいの家,ニンジンキッズカフェ・オギクボフレアイノイエ,,,東京都杉並区荻窪2-29-3,にんじん荻窪ふれあいの家,35.69679,139.61816,(03)3220-9637,,,,,,,,,,,,,5,日,,11:00,14:00,,,,,,300,300,こども無料,,,,,,,,,,,
131156,,東京都,杉並区,フードパントリーしょうけい,フードパントリーショウケイ,,,東京都杉並区荻窪3-41-24,天理教昭慶分教会,35.70073,139.62662,,,,,,,,,,,,,,8,,,,,,,,,,,300,こども100円,,,,,,,,,,,連絡先 sho-k.hp@kss.biglobe.ne.jp
131156,,東京都,杉並区,ほたるパントリー,ホタルパントリー,,,東京都杉並区南荻窪4-6-11,荻窪栄光教会,35.69927,139.61433,080-7278-7815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131156,,東京都,杉並区,子ども食堂おぎよん,コドモショクドウオギヨン,,,東京都杉並区荻窪4-11-15,キャプテンズキャビン荻窪,35.7009,139.62003,(03)6311-0426,,,,,,,,,,,,,4,金,,17:00,20:00,,,,,,300,300,こども無料,,,,,,,,,,,
131156,,東京都,杉並区,しょうけいこども食堂,ショウケイコドモショクドウ,,,東京都杉並区荻窪3-41-24,天理教昭慶分教会,35.70073,139.62662,090-3526-7798,,,,,,,,,,,,,5,,,12:00,14:00,,,,,,300,300,こども100円,,,,,,,,,,,
131156,,東京都,杉並区,子ども食堂まんぷく,コドモショクドウマンプク,,,東京都杉並区荻窪5-10-22,三好屋ビル2F,35.7016,139.61771,,,,,,,,,,,,,,5,月,,17:00,20:00,,,,,,,300,高校生または18歳以下無料,,,,,,,,,,,連絡先 manpuku.kodomoshokudo@gmail.com
131156,,東京都,杉並区,キッチンあまぬま,キッチンアマヌマ,,,東京都杉並区天沼3-19-16,ウェルファーム杉並,35.71005,139.62056,,,,,,,,,,,,,,5,水,,17:00,19:30,,,,,,,,こども・おとな無料,,,,,,,,,,,連絡先 kitchenamanuma@gmail.com
131156,,東京都,杉並区,阿佐ヶ谷ガヤガヤ食堂,アサガヤガヤガヤショクドウ,,,東京都杉並区阿佐ヶ谷北2-25-8,久遠キリスト教会,35.70595,139.63066,090-6043-7558,,,,,,,,,,,,,5,土,,16:00,20:00,,,,,,,300,18歳未満無料,,,,,,,,,,,
131156,,東京都,杉並区,リベルタこども食堂,リベルタコドモショクドウ,,,東京都杉並区阿佐ヶ谷北2-5-7,ARK HOUSE ASAGAYA1F,35.70501,139.63278,(03)5356-5527,,,,,,,,,,,,,4,水,,17:00,,,,,,,,,こども無料　おとな300円以上の寄付,,,,,,,,,,,
131156,,東京都,杉並区,みんなのお家 エルガーハウス,ミンナノオウチエルガーハウス,,,東京都杉並区高円寺北2-14-13,IMAGINUS（イマジナス）,35.70668,139.65367,090-2445-3182,,,,,,,,,,,,,4,金,,,,,,,,,,300,無料：こども、ひとり親家庭、ハンディのある方とそのご家族、子育て中の親御さんが療養中のご家庭、コロナ禍で収入が減少したご家庭、一人暮らしの大学生,,,,,,,,,,,
131156,,東京都,杉並区,JAまごころ食堂,ジェイエーマゴコロショクドウ,,,東京都杉並区成田東5-18-7,JA東京中央城西支店,35.70127,139.63037,(03)3392-7271,,,,,,,,,,,,,8,,,,,,,,,,,500,こども100円,,,,,,,,,,,
131156,,東京都,杉並区,こども食堂あまてらす,コドモショクドウアマテラス,,,東京都杉並区阿佐谷南3-10-8,ハイム加藤102 あまてらす南阿佐ケ谷,35.70201,139.63039,(03)6915-1797,,,,,,,,,,,,,5,,,12:00,15:00,,,,,,,,こども無料、中学生以上寄付,,,,,,,,,,,
131156,,東京都,杉並区,おひさま食堂@南阿佐谷,オヒサマショクドウミナミアサガヤ,,,東京都杉並区阿佐谷南1-16-8,ISM ASAGAYA8階 暮らしの処方箋,35.70086,139.63599,,,,,,,,,,,,,,8,,,,,,,,,,,300,こども無料,,,,,,,,,,,
131156,,東京都,杉並区,トリドリ子ども食堂,トリドリコドモショクドウ,,,東京都杉並区阿佐谷南3-1-21,徳和ビル2F,35.70061,139.63562,,,,,,,,,,,,,,5,金,,17:00,19:00,,,,,,,300,こども無料,,,,,,,,,,,
131156,,東京都,杉並区,高円寺わくわく食堂,コウエンジワクワクショクドウ,,,東京都杉並区高円寺北2-14-13,IMAGINUS（イマジナス）,35.70668,139.65367,090-7228-9255,,,,,,,,,,,,,5,金,,17:00,19:00,,,,,,,300,こども無料,,,,,,,,,,,
131156,,東京都,杉並区,高円寺子ども食堂,コウエンジコドモショクドウ,,,東京都杉並区高円寺南2-33-32,カトリック高円寺協会,35.70003,139.65329,080-6584-0435,,,,,,,,,,,,,4,土,,12:00,14:00,,,,,,,300,こども無料,,,,,,,,,,,
131156,,東京都,杉並区,バードバス子ども食堂,バードバスコドモショクドウ,,,東京都杉並区和田3-6-7,caf? Birdbath,35.69409,139.65886,(03)3312-7888,,,,,,,,,,,,,5,木,,18:00,20:00,,,,,,,,こども・おとな無料,,,,,,,,,,,
131156,,東京都,杉並区,はっぴー食堂,ハッピーショクドウ,,,東京都杉並区和田1-41-10-2F,ゆうゆう和田館,35.69183,139.65965,(03)3312-7888,,,,,,,,,,,,,5,金,,18:00,20:00,,,,,,,,こども・おとな無料,,,,,,,,,,,
131156,,東京都,杉並区,寺子屋in妙法寺,テラコヤインミョウホウジ,,,東京都杉並区堀ﾉ内3-48-8,堀ノ内妙法寺,35.69308,139.6525,,,,,,,,,,,,,,8,土,,10:00,12:30,,小学生,,0,,,,,,,,,,,,,,,連絡先 suginami_kosapo@yahoo.co.jp
131156,,東京都,杉並区,杉並みんなの食堂,スギナミミンナノショクドウ,,,東京都杉並区和田2-21-39,救世軍杉並小隊,35.69022,139.65883,(03)6256-8191,,,,,,,,,,,,,5,,,17:00,19:00,,,,,,,,こども100円　おとな200円,,,,,,,,,,,
131156,,東京都,杉並区,ふくぷくひろば,フクプクヒロバ,,,東京都杉並区永福2-6-12,永福南児童館,35.67127,139.63922,,,,,,,,,,,,,,8,,,,,,,,,,,,こども無料,,,,,,,,,,,連絡先 suginami_kosapo@yahoo.co.jp
131156,,東京都,杉並区,八十八ちいき食堂,ヤソヤチイキショクドウ,,,東京都杉並区方南2-16-6,八十八-yasoya-豊香おむすび,35.68455,139.66023,090-5548-0088,,,,,,,,,,,,,4,火,,17:00,19:00,,どなたでも,,,,,,こども300円または寄付,,,,,,,,,,,
131156,,東京都,杉並区,方南にこにこパントリー,ホウナンニコニコパントリー,,,東京都杉並区方南1-51-7,ゆうゆう方南館,35.67975,139.66002,(03)3324-1171,,,,,,,,,,,,,8,,,,,,,,,,,,こども・おとな無料,,,,,,,,,,,
131156,,東京都,杉並区,子ども未来食堂,コドモミライショクドウ,,,東京都杉並区和泉4-48-15,高橋ビル1F グラス方南町店,35.6826,139.65511,080-7424-1788,,,,,,,,,,,,,5,月,,15:00,19:00,,,0,0,0,200,400,,,,,,,,,,,,
131156,,東京都,杉並区,ころころ食堂☆高井戸,コロコロショクドウタカイド,,,東京都杉並区下高井戸5-4-42,東都生協 さんぼんすぎセンター1階,35.67218,139.62376,(03)3305-3887,,,,,,,,,,,,,5,土,,12:00,13:00,,,,,,,,こども無料　おとなカンパ,,,,,,,,,,,
131156,,東京都,杉並区,こども食堂アランチーニ,コドモショクドウアランチーニ,,,東京都杉並区下高井戸3-1-4 2F,イタリアンレストランアランチーニ,35.66944,139.63367,,,,,,,,,,,,,,1,,,11:30,,,,,,,,,こども200円　おとな200円,,,,,,,,,,,
131156,,東京都,杉並区,四丁目子ども食堂,ヨンチョウメコドモショクドウ,,,東京都杉並区高円寺南4-28-2-1F,第2高円寺ビル1階,35.70426,139.65048,,,,,,,,,,,,,,,,,17:00,19:00,,親子・地域の子ども,,,,,,こども無料　おとな300円,,,,,,,,,,,
131164,,東京都,豊島区,要町あさやけ子ども食堂,カナメチョウアサヤケコドモショクドウ,,,東京都豊島区要町1-39-4,山田様方,35.73545,139.69742,(03)3957-4270,山田様宅の番号,,,,,,,,,,,要町あさやけ子ども食堂,4,水,,15:00,,・開催日は第1・第3水・先着順配付、1世帯1セット・開催日開催時間以外は子ども食堂の表示はなし,どなたでも,0,0,0,0,0,,,先着順,50,1,,,としま子ども食堂ネットワーク,,,,
131164,,東京都,豊島区,みんなのふくろう食堂,ミンナノフクロウショクドウ,,,東京都豊島区東池袋1-44-3,池袋ISPタマビル8階ワーカーズコープ本部,35.73351,139.71434,(03)6907-8030,,,,,,,,,,,,労働者協同組合ワーカーズコープ・センター事業団,5,火,,16:30,18:00,・開催日は第4火・社員食堂を活用して月一度実施している。,・ひとり親、生活に困りごとのある世帯・現在新規受付は行っていない,0,0,0,0,0,,,,83,1,1,,としま子ども食堂ネットワーク,,,,
131164,,東京都,豊島区,たらふく子ども食堂,タラフクコドモショクドウ,,,東京都豊島区上池袋3-10-3,,35.73869,139.71803,090-9851-3402,,,,,,,,,,,,たらふく子ども食堂,5,土,,11:30,,・開催日は第3土・開催日開催時間以外は子ども食堂の表示はなし,,0,0,300,300,300,,,先着順,30,,1,,としま子ども食堂ネットワーク,,,,
131164,,東京都,豊島区,TWO FINGERS子ども食堂,トゥフィンガーズコドモショクドウ,,,東京都豊島区池袋3-54-2,アーバンベルメゾン101　Two Fingers Craft Beer,35.73644,139.70741,,,,,,,,,,,,,Two Fingers Craft Beer,3,木,,18:00,21:00,・飲食店が実施・開催日開催時間以外は子ども食堂の表示はなし,,100,100,100,200,200,,,先着順　お弁当は要電話連絡,15,,1,,としま子ども食堂ネットワーク,,,,(株)テンポイノベーションの「お店の子ども食堂プロジェクト」により子ども食堂を実施
131164,,東京都,豊島区,かみいけ子ども食堂,カミイケコドモショクドウ,,,東京都豊島区上池袋3-1-10,,35.73742,139.71992,03-3916-3450,,,,,,,kodomo_shokudo@kaishou.or.jp,,,,,豊島中央病院,5,土,,17:00,19:00,・開催日は第2土・17:00~5組、18:00~5組・開催日開催時間以外は子ども食堂の表示はなし,,0,0,0,0,0,,メール;電話,,,,,,としま子ども食堂ネットワーク,,,,
131164,,東京都,豊島区,里葉こども食堂,リヨウコドモショクドウ,,,東京都豊島区北大塚3-7-1,Book＆Gardenカフェ里葉,35.73362,139.72234,,,,,,,,info@riyou-bookgarden.com,,,,,里葉子ども食堂,5,水,,17:30,19:30,・開催日は第3水・開催日開催時間以外は子ども食堂の表示はなし,子ども、独居高齢者、生きづらさを抱える若者,0,0,0,0,0,,メール,,20,,,,としま子ども食堂ネットワーク,,,,
131164,,東京都,豊島区,北大塚こども食堂・友,キタオオツカコドモショクドウ・ユウ,,,東京都豊島区北大塚3-34-7,ハートランドひだまり,35.73506,139.72672,070-3343-3114,,(03)3949-2963,開催日当日の連絡先,,,,,,,,,NPO法人ハートランド・友,5,木,,17:00,18:00,・開催日開催時間以外は子ども食堂の表示はなし,,0,0,0,0,0,,電話,,20,,1,,としま子ども食堂ネットワーク,,,,
131164,,東京都,豊島区,OOC子ども食堂,オーオーシーコドモショクドウ,,,東京都豊島区北大塚2-12-2,天麩羅秋光大塚店,35.73275,139.72815,090-2226-4111,,,,,,,,,,,,NPO法人OOC子ども食堂,1,月火水木金,,11:00,20:00,・開催日は第3木・飲食店で実施・毎週月は18:00~21:00に会食も実施,ひとり親家庭,0,0,0,0,0,,電話;LINE,,80,,1,,としま子ども食堂ネットワーク,,,,
131164,,東京都,豊島区,ちとっこテラス,チトッコテラス,,学習支援,東京都豊島区高田3-37-17,特別養護老人ホーム「山吹の里」内カフェスペース,35.71601,139.71037,,,,,,,,,,,,,NPO法人いきがい安心ジョイフル結の会,4,水,,18:00,19:00,・開催日は第1・第3水・学習支援は中学生15:00~20:00、小学生17:00~19:00・開催日開催時間以外は子ども食堂の表示はなし,,0,0,0,0,0,,専用フォーム,,25,,,,としま子ども食堂ネットワーク,,,,
131181,,東京都,荒川区,東日暮里子ども食堂,ヒガシニッポリコドモショクドウ,,,東京都荒川区東日暮里2-5-11,,35.72944,139.78662,,,,,,,,,,,,,,2,金,,17:00,19:30,,,,,,,,,,,,,,,,,,,
131181,,東京都,荒川区,ななほしこども食堂,ナナホシコドモショクドウ,,,東京都荒川区荒川4-54-5,,35.73972,139.78139,,,,,,,,,,,,,,1,木,,17:00,19:00,,,,,,,,,,,,,,,,,,,
131181,,東京都,荒川区,子ども食堂ふらっと♭,コドモショクドウフラット,,,東京都荒川区西尾久4-28-8,,35.7455,139.75836,,,,,,,,,,,,,,2,日,,13:30,16:30,,,,,,,,,,,,,,,,,,,
131181,,東京都,荒川区,タヴェルナ～小さな食堂～,タヴェルナチイサナショクドウ,,,東京都荒川区西日暮里6-15-11,,35.73734,139.77113,,,,,,,,,,,,,,1,日,,11:00,13:00,,,,,,,,,,,,,,,,,,,
131181,,東京都,荒川区,フロイデ　～ふれあい食堂～,フロイデフレアイショクドウ,,,東京都荒川区荒川3-3-10,,35.73388,139.78419,,,,,,,,,,,,,,1,水,,16:30,18:00,,,,,,,,,,,,,,,,,,,
131181,,東京都,荒川区,こども食堂　たーさん家,コドモショクドウフラットターサンチ,,,東京都荒川区東尾久2-37-14,,35.74459,139.7713,,,,,,,,,,,,,,2,土,,11:30,14:30,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,まえのふれあいこども食堂,マエノフレアイコドモショクドウ,,,東京都板橋区前野2-43-15,前野ホール,35.76515,139.69554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,板橋いずみ教会子ども食堂（ジョイフルクラブ）,イタバシイズミキョウカイコドモショクドウジョイフルクラブ,,,東京都板橋区泉町52-6,,35.76854,139.69968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,陽ちゃん家こども食堂,ヨウチャンチコドモショクドウ,,,東京都板橋区宮本町6-12,陽ちゃん家,35.7624,139.7034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,ことぶき子ども食堂,コトブキコドモショクドウ,,,東京都板橋区相生町8-3 1F,フェリチータ,35.77695,139.68185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,南蔵院こども会,ナンゾウインコドモカイ,,,東京都板橋区蓮沼町48-8,南蔵院ホール,35.77056,139.70146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,しむらん通り食堂,シムランドオリショクドウ,,,東京都板橋区志村1-35-15,志村銀座商店街事務所,35.77598,139.69362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,赤ちゃん食堂ねるこ,アカチャンショクドウネルコ,,,東京都板橋区小豆沢2-21-17-302,スムスビ一級建築士事務所,35.77706,139.69826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,かもめこども食堂,カモメコドモショクドウ,,,東京都板橋区東坂下1-12-7,東坂下デイサービスセンター,35.78185,139.69066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,いずみの苑コミュニティ弁当,イズミノソノコミュニティベントウ,,,東京都板橋区東坂下 2-2-22,特別養護老人ホームいずみの苑,35.78322,139.68987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,NPO板橋こども食堂,エヌピーオーイタバシコドモショクドウ,,,東京都板橋区蓮根2-21-11,,35.78271,139.67702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,さかした子ども食堂,サカシタコドモショクドウ,,,東京都板橋区坂下 2-22-5,,35.78354,139.68427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,にこにこ食堂,ニコニコショクドウ,,,東京都板橋区坂下2-1-3,坂下2丁目集会所,35.78354,139.68721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,SOMPO流子ども食堂　高島平,ソンポリュウコドモショクドウタカシマダイラ,,,東京都板橋区坂下3-5-2,,35.78507,139.68414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,ごはん塾・にじいろぱーく,ゴハンジュク・ニジイロパーク,,,東京都板橋区高島平8-21-11,聖マリア保育園3階,35.79064,139.66414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
